,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
11,GO_Biological_Process_2021,regulation of anion transport (GO:0044070),2/8,0.0063041434540528,0.6181136245392658,0,0,21.303030303030305,107.93282921110205,CA2;STC1
12,GO_Biological_Process_2021,adherens junction organization (GO:0034332),4/49,0.0069343564523077,0.6181136245392658,0,0,5.7066085693536674,28.369075014500687,CDH12;ANG;CDH9;CDH18
13,GO_Biological_Process_2021,negative regulation of bone resorption (GO:0045779),2/9,0.0080227453496882,0.6181136245392658,0,0,18.258812615955478,88.1074365546773,TNFAIP3;CARTPT
14,GO_Biological_Process_2021,plasminogen activation (GO:0031639),2/9,0.0080227453496882,0.6181136245392658,0,0,18.258812615955478,88.1074365546773,PGK1;PLAT
15,GO_Biological_Process_2021,"fructose 1,6-bisphosphate metabolic process (GO:0030388)",2/9,0.0080227453496882,0.6181136245392658,0,0,18.258812615955478,88.1074365546773,ALDOC;PFKP
16,GO_Biological_Process_2021,B cell homeostasis (GO:0001782),2/10,0.0099263857511192,0.6181136245392658,0,0,15.97564935064935,73.68862263509924,DOCK10;TNFAIP3
17,GO_Biological_Process_2021,positive regulation of cell activation (GO:0050867),2/10,0.0099263857511192,0.6181136245392658,0,0,15.97564935064935,73.68862263509924,PLA2G4A;CAPN3
18,GO_Biological_Process_2021,fructose 6-phosphate metabolic process (GO:0006002),2/10,0.0099263857511192,0.6181136245392658,0,0,15.97564935064935,73.68862263509924,PFKP;HK1
19,GO_Biological_Process_2021,hydrogen peroxide metabolic process (GO:0042743),3/29,0.0100018385847777,0.6181136245392658,0,0,7.390628915058882,34.033745230449426,PXDNL;HBQ1;MPO
20,GO_Biological_Process_2021,negative regulation of bone remodeling (GO:0046851),2/11,0.0120089533837887,0.6453507122766491,0,0,14.1998556998557,62.7932215375227,TNFAIP3;CARTPT
21,GO_Biological_Process_2021,negative regulation of interleukin-17 production (GO:0032700),2/11,0.0120089533837887,0.6453507122766491,0,0,14.1998556998557,62.7932215375227,DDIT3;IL12A
22,GO_Biological_Process_2021,Notch signaling involved in heart development (GO:0061314),2/11,0.0120089533837887,0.6453507122766491,0,0,14.1998556998557,62.7932215375227,GALNT11;SNAI1
23,GO_Biological_Process_2021,positive regulation of protein maturation (GO:1903319),2/12,0.0142644808921906,0.705622239013785,0,0,12.77922077922078,54.31146704320471,TFR2;ANGPTL8
24,GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),3/33,0.0142722944784341,0.705622239013785,0,0,6.403908794788274,27.21299461803248,TNFAIP3;IL12A;ANG
25,GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),7/170,0.0169816776785404,0.7120007964825781,0,0,2.767600072890725,11.279687038711751,SLITRK1;AMIGO2;CDH12;LRRC4C;CDH9;MYPN;CDH18
26,GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),8/212,0.0178762156453015,0.7120007964825781,0,0,2.5303207375665497,10.182729726118437,GPI;IPMK;PGK1;PLA2G4A;ALDOC;PLPP1;PFKP;HK1
27,GO_Biological_Process_2021,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),3/36,0.0180547332218872,0.7120007964825781,0,0,5.82084690553746,23.36690164232114,CDH12;CDH9;CDH18
28,GO_Biological_Process_2021,synaptic membrane adhesion (GO:0099560),2/14,0.0192712479668301,0.7120007964825781,0,0,10.648268398268398,42.05151369918778,SLITRK1;LRRC4C
29,GO_Biological_Process_2021,histone H4-K5 acetylation (GO:0043981),2/15,0.0220112459999045,0.7120007964825781,0,0,9.828671328671328,37.508192964655606,JADE1;JADE2
30,GO_Biological_Process_2021,histone H4-K8 acetylation (GO:0043982),2/15,0.0220112459999045,0.7120007964825781,0,0,9.828671328671328,37.508192964655606,JADE1;JADE2
31,GO_Biological_Process_2021,synaptonemal complex assembly (GO:0007130),2/15,0.0220112459999045,0.7120007964825781,0,0,9.828671328671328,37.508192964655606,SYCE3;SYCE1
32,GO_Biological_Process_2021,synaptonemal complex organization (GO:0070193),2/15,0.0220112459999045,0.7120007964825781,0,0,9.828671328671328,37.508192964655606,SYCE3;SYCE1
33,GO_Biological_Process_2021,cellular response to decreased oxygen levels (GO:0036294),4/69,0.0222702829545692,0.7120007964825781,0,0,3.946706887883359,15.01525461207511,BNIP3L;CPEB1;FAM162A;PGK1
34,GO_Biological_Process_2021,hexose metabolic process (GO:0019318),3/41,0.0254792893085015,0.7120007964825781,0,0,5.053660209154809,18.54637373359319,ALDOC;PCK1;HK1
35,GO_Biological_Process_2021,histone H3 acetylation (GO:0043966),3/42,0.0271326224845659,0.7120007964825781,0,0,4.92382861438236,17.760340870125926,BRPF1;JADE1;JADE2
36,GO_Biological_Process_2021,cell surface receptor signaling pathway involved in heart development (GO:0061311),2/17,0.0279373643674681,0.7120007964825781,0,0,8.517316017316018,30.4731703006656,GALNT11;SNAI1
37,GO_Biological_Process_2021,cellular glucose homeostasis (GO:0001678),3/43,0.0288419188978658,0.7120007964825781,0,0,4.800488599348534,17.022174614256965,CARTPT;PCK1;HK1
38,GO_Biological_Process_2021,"synaptic transmission, glutamatergic (GO:0035249)",2/18,0.0311130293525237,0.7120007964825781,0,0,7.984577922077922,27.70751218469436,NAPA;SLC17A6
39,GO_Biological_Process_2021,neural crest cell development (GO:0014032),3/45,0.0324277246579778,0.7120007964825781,0,0,4.571428571428571,15.67424696121368,SEMA3B;SEMA3E;NRG1
40,GO_Biological_Process_2021,zymogen activation (GO:0031638),3/45,0.0324277246579778,0.7120007964825781,0,0,4.571428571428571,15.67424696121368,PGK1;PLAT;PRSS12
41,GO_Biological_Process_2021,diol metabolic process (GO:0034311),2/19,0.0344236702368572,0.7120007964825781,0,0,7.514514896867838,25.31648231731918,PRKG2;PLPP1
42,GO_Biological_Process_2021,histone H4-K16 acetylation (GO:0043984),2/19,0.0344236702368572,0.7120007964825781,0,0,7.514514896867838,25.31648231731918,JADE1;JADE2
43,GO_Biological_Process_2021,negative regulation of axon extension involved in axon guidance (GO:0048843),2/20,0.0378643688325934,0.7120007964825781,0,0,7.096681096681096,23.23272245033935,SEMA3B;SEMA3E
44,GO_Biological_Process_2021,glucose transmembrane transport (GO:1904659),2/20,0.0378643688325934,0.7120007964825781,0,0,7.096681096681096,23.23272245033935,SLC2A14;SLC2A3
45,GO_Biological_Process_2021,cell-cell junction organization (GO:0045216),4/82,0.0386229805481591,0.7120007964825781,0,0,3.2867437573319926,10.694761242827523,CDH12;ANG;CDH9;CDH18
46,GO_Biological_Process_2021,regulation of smooth muscle cell proliferation (GO:0048660),3/49,0.0402613831340384,0.7120007964825781,0,0,4.17306330548081,13.405392090669515,TNFAIP3;IL12A;ANG
47,GO_Biological_Process_2021,sensory perception (GO:0007600),3/51,0.0445041338583271,0.7120007964825781,0,0,3.998778501628665,12.444891279233746,ADORA2A;SCN9A;ASIC3
48,GO_Biological_Process_2021,negative regulation of lymphocyte activation (GO:0051250),2/22,0.0451168597267577,0.7120007964825781,0,0,6.386363636363637,19.788143080994487,GPNMB;TNFAIP3
49,GO_Biological_Process_2021,synapse organization (GO:0050808),5/126,0.0465873565532902,0.7120007964825781,0,0,2.651266766020864,8.129913591527412,PPFIBP1;SLITRK1;SEMA3E;LRRC4C;PPFIA4
50,GO_Biological_Process_2021,ameboidal-type cell migration (GO:0001667),3/52,0.0467056319480523,0.7120007964825781,0,0,3.9169713488001054,12.001171394918584,ITGA4;SEMA3B;SEMA3E
51,GO_Biological_Process_2021,acylglycerol biosynthetic process (GO:0046463),2/23,0.0489194015753988,0.7120007964825781,0,0,6.081941867656154,18.352753445150903,PLA2G4A;ANG
52,GO_Biological_Process_2021,glucose 6-phosphate metabolic process (GO:0051156),2/23,0.0489194015753988,0.7120007964825781,0,0,6.081941867656154,18.352753445150903,GPI;HK1
53,GO_Biological_Process_2021,hexose transmembrane transport (GO:0008645),2/23,0.0489194015753988,0.7120007964825781,0,0,6.081941867656154,18.352753445150903,SLC2A14;SLC2A3
54,GO_Biological_Process_2021,regulation of axon extension involved in axon guidance (GO:0048841),2/24,0.0528334953660874,0.7120007964825781,0,0,5.805194805194805,17.070813358958546,SEMA3B;SEMA3E
55,GO_Biological_Process_2021,negative regulation of plasma membrane bounded cell projection assembly (GO:0120033),2/27,0.0652021540906028,0.7120007964825781,0,0,5.107792207792208,13.945614914068672,CAPZB;ARHGAP24
56,GO_Biological_Process_2021,sarcomere organization (GO:0045214),2/28,0.0695200482400727,0.7120007964825781,0,0,4.911088911088911,13.093651100768684,CAPN3;MYPN
57,GO_Biological_Process_2021,epithelial cell differentiation (GO:0030855),4/101,0.0721415660007123,0.7120007964825781,0,0,2.64038811400849,6.941910125489257,ANXA4;PGK1;ALDOC;PCK1
58,GO_Biological_Process_2021,homologous chromosome pairing at meiosis (GO:0007129),2/29,0.0739288097534393,0.7120007964825781,0,0,4.728956228956229,12.31728851149992,SYCE3;SYCE1
59,GO_Biological_Process_2021,cell junction assembly (GO:0034329),4/102,0.0742158465794252,0.7120007964825781,0,0,2.613311991463252,6.796643252231371,SLITRK1;CDH12;CDH9;CDH18
60,GO_Biological_Process_2021,protein localization to site of double-strand break (GO:1990166),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,SLF2
61,GO_Biological_Process_2021,negative regulation of CREB transcription factor activity (GO:0032792),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,DDIT3
62,GO_Biological_Process_2021,negative regulation of heterochromatin assembly (GO:0031452),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,TET1
63,GO_Biological_Process_2021,carbon dioxide transport (GO:0015670),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,CA2
64,GO_Biological_Process_2021,cardiac endothelial cell differentiation (GO:0003348),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,NRG1
65,GO_Biological_Process_2021,cardiac muscle cell myoblast differentiation (GO:0060379),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,NRG1
66,GO_Biological_Process_2021,cell-cell adhesion mediated by integrin (GO:0033631),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,ITGA4
67,GO_Biological_Process_2021,negative regulation of response to food (GO:0032096),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,CARTPT
68,GO_Biological_Process_2021,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,DDIT3
69,GO_Biological_Process_2021,regulation of germinal center formation (GO:0002634),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,TNFAIP3
70,GO_Biological_Process_2021,cellular response to salt stress (GO:0071472),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,CAPN3
71,GO_Biological_Process_2021,negative regulation of vitamin D biosynthetic process (GO:0010957),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,SNAI1
72,GO_Biological_Process_2021,regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,SLF2
73,GO_Biological_Process_2021,regulation of mononuclear cell proliferation (GO:0032944),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,IL12A
74,GO_Biological_Process_2021,oxaloacetate metabolic process (GO:0006107),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,PCK1
75,GO_Biological_Process_2021,endocardial cell differentiation (GO:0060956),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,NRG1
76,GO_Biological_Process_2021,endothelin receptor signaling pathway (GO:0086100),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,EDNRB
77,GO_Biological_Process_2021,regulation of synaptic vesicle priming (GO:0010807),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,NAPA
78,GO_Biological_Process_2021,glucose import across plasma membrane (GO:0098708),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,SLC2A3
79,GO_Biological_Process_2021,glycerol biosynthetic process (GO:0006114),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,PCK1
80,GO_Biological_Process_2021,regulation of voltage-gated sodium channel activity (GO:1905150),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,FGF11
81,GO_Biological_Process_2021,response to salt stress (GO:0009651),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,CAPN3
82,GO_Biological_Process_2021,histone H4-K20 methylation (GO:0034770),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,KMT5B
83,GO_Biological_Process_2021,histone H4-K20 trimethylation (GO:0034773),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,KMT5B
84,GO_Biological_Process_2021,positive regulation of maintenance of mitotic sister chromatid cohesion (GO:0034184),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,SLF2
85,GO_Biological_Process_2021,positive regulation of maintenance of sister chromatid cohesion (GO:0034093),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,SLF2
86,GO_Biological_Process_2021,positive regulation of mononuclear cell proliferation (GO:0032946),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,IL12A
87,GO_Biological_Process_2021,sensory perception of sour taste (GO:0050915),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,ASIC3
88,GO_Biological_Process_2021,late endosome to Golgi transport (GO:0034499),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,GCC2
89,GO_Biological_Process_2021,positive regulation of phospholipase A2 activity (GO:0032430),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,ANG
90,GO_Biological_Process_2021,membrane raft distribution (GO:0031580),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,MAL
91,GO_Biological_Process_2021,mRNA cleavage (GO:0006379),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,RNASE4
92,GO_Biological_Process_2021,protein K29-linked deubiquitination (GO:0035523),1/5,0.0751414522316401,0.7120007964825781,0,0,15.927184466019416,41.225652108301766,TNFAIP3
93,GO_Biological_Process_2021,multivesicular body assembly (GO:0036258),2/30,0.078424605568423,0.7120007964825781,0,0,4.559833024118738,11.607590991007068,CHMP1A;VPS37C
94,GO_Biological_Process_2021,cell-cell junction assembly (GO:0007043),3/66,0.0828278987906706,0.7120007964825781,0,0,3.0443617186288194,7.583475609514597,CDH12;CDH9;CDH18
95,GO_Biological_Process_2021,negative regulation of axon extension (GO:0030517),2/31,0.0830036989145478,0.7120007964825781,0,0,4.402373488580385,10.956935775326192,SEMA3B;SEMA3E
96,GO_Biological_Process_2021,activation of protein kinase B activity (GO:0032148),2/31,0.0830036989145478,0.7120007964825781,0,0,4.402373488580385,10.956935775326192,NRG1;ANG
97,GO_Biological_Process_2021,multivesicular body organization (GO:0036257),2/31,0.0830036989145478,0.7120007964825781,0,0,4.402373488580385,10.956935775326192,CHMP1A;VPS37C
98,GO_Biological_Process_2021,negative regulation of chemotaxis (GO:0050922),2/32,0.0876624472805498,0.7120007964825781,0,0,4.255411255411255,10.358784494284608,SEMA3B;SEMA3E
99,GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,IL12A
100,GO_Biological_Process_2021,activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,NRG1
101,GO_Biological_Process_2021,regulation of epinephrine secretion (GO:0014060),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,CARTPT
102,GO_Biological_Process_2021,negative regulation of sequestering of triglyceride (GO:0010891),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,ABHD5
103,GO_Biological_Process_2021,cellular response to iron ion (GO:0071281),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,TFR2
104,GO_Biological_Process_2021,negative regulation of toll-like receptor 2 signaling pathway (GO:0034136),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,TNFAIP3
105,GO_Biological_Process_2021,negative regulation of vitamin metabolic process (GO:0046137),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,SNAI1
106,GO_Biological_Process_2021,neurotransmitter loading into synaptic vesicle (GO:0098700),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,SLC17A6
107,GO_Biological_Process_2021,dehydroascorbic acid transport (GO:0070837),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,SLC2A14
108,GO_Biological_Process_2021,regulation of NK T cell activation (GO:0051133),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,IL12A
109,GO_Biological_Process_2021,regulation of transmission of nerve impulse (GO:0051969),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,CARTPT
110,GO_Biological_Process_2021,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,DDIT3
111,GO_Biological_Process_2021,regulation of vitamin D biosynthetic process (GO:0060556),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,SNAI1
112,GO_Biological_Process_2021,glycosylceramide catabolic process (GO:0046477),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,GALC
113,GO_Biological_Process_2021,hepatocyte differentiation (GO:0070365),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,PCK1
114,GO_Biological_Process_2021,hexose import across plasma membrane (GO:0140271),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,SLC2A3
115,GO_Biological_Process_2021,positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,IL12A
116,GO_Biological_Process_2021,positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,IL12A
117,GO_Biological_Process_2021,medium-chain fatty acid biosynthetic process (GO:0051792),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,OXSM
118,GO_Biological_Process_2021,tRNA pseudouridine synthesis (GO:0031119),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,PUS10
119,GO_Biological_Process_2021,type B pancreatic cell proliferation (GO:0044342),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,ANGPTL8
120,GO_Biological_Process_2021,mitochondrial protein catabolic process (GO:0035694),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,BNIP3L
121,GO_Biological_Process_2021,valine metabolic process (GO:0006573),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,BCAT1
122,GO_Biological_Process_2021,monoterpenoid metabolic process (GO:0016098),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,CYP2E1
123,GO_Biological_Process_2021,protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947),1/6,0.08948031840285,0.7120007964825781,0,0,12.741100323624597,30.75365997151672,TNFAIP3
124,GO_Biological_Process_2021,regulation of interleukin-17 production (GO:0032660),2/33,0.0923973004384969,0.7120007964825781,0,0,4.117930456640134,9.80750002569554,DDIT3;IL12A
125,GO_Biological_Process_2021,negative chemotaxis (GO:0050919),2/33,0.0923973004384969,0.7120007964825781,0,0,4.117930456640134,9.80750002569554,SEMA3B;SEMA3E
126,GO_Biological_Process_2021,histone acetylation (GO:0016573),3/71,0.0979312571096344,0.7120007964825781,0,0,2.8197930638053266,6.551759588651184,BRPF1;JADE1;JADE2
127,GO_Biological_Process_2021,response to metal ion (GO:0010038),3/71,0.0979312571096344,0.7120007964825781,0,0,2.8197930638053266,6.551759588651184,PPP5C;TFR2;CAPN3
128,GO_Biological_Process_2021,cell junction organization (GO:0034330),3/72,0.1010772309947174,0.7120007964825781,0,0,2.778784874663645,6.368614777291636,PPFIBP1;SEMA3E;PPFIA4
129,GO_Biological_Process_2021,negative regulation of cell cycle G1/S phase transition (GO:1902807),2/35,0.1020815695391435,0.7120007964825781,0,0,3.867965367965368,8.82663153890268,GPNMB;JADE1
130,GO_Biological_Process_2021,cellular response to virus (GO:0098586),2/35,0.1020815695391435,0.7120007964825781,0,0,3.867965367965368,8.82663153890268,IL12A;LGALS8
131,GO_Biological_Process_2021,positive regulation of immunoglobulin production (GO:0002639),2/35,0.1020815695391435,0.7120007964825781,0,0,3.867965367965368,8.82663153890268,GPI;KMT5B
132,GO_Biological_Process_2021,semaphorin-plexin signaling pathway (GO:0071526),2/35,0.1020815695391435,0.7120007964825781,0,0,3.867965367965368,8.82663153890268,SEMA3B;SEMA3E
133,GO_Biological_Process_2021,angiotensin-activated signaling pathway (GO:0038166),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,CA2
134,GO_Biological_Process_2021,negative regulation of cytoplasmic translation (GO:2000766),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,CPEB1
135,GO_Biological_Process_2021,calcium ion export (GO:1901660),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,SLC35G1
136,GO_Biological_Process_2021,regulation of chromatin assembly or disassembly (GO:0001672),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,SPTY2D1
137,GO_Biological_Process_2021,cardiolipin acyl-chain remodeling (GO:0035965),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,PLA2G4A
138,GO_Biological_Process_2021,cellular amino acid biosynthetic process (GO:0008652),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,BCAT1
139,GO_Biological_Process_2021,negative regulation of protein sumoylation (GO:0033234),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,CAPN3
140,GO_Biological_Process_2021,negative regulation of ruffle assembly (GO:1900028),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,ARHGAP24
141,GO_Biological_Process_2021,regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,IL12A
142,GO_Biological_Process_2021,pexophagy (GO:0000425),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,NBR1
143,GO_Biological_Process_2021,phospholipase C-activating dopamine receptor signaling pathway (GO:0060158),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,GNA11
144,GO_Biological_Process_2021,endothelial cell morphogenesis (GO:0001886),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,STC1
145,GO_Biological_Process_2021,positive regulation of catecholamine secretion (GO:0033605),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,CARTPT
146,GO_Biological_Process_2021,regulation of striated muscle cell differentiation (GO:0051153),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,NRG1
147,GO_Biological_Process_2021,positive regulation of cilium movement (GO:0003353),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,TACR3
148,GO_Biological_Process_2021,positive regulation of cilium-dependent cell motility (GO:2000155),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,TACR3
149,GO_Biological_Process_2021,positive regulation of flagellated sperm motility (GO:1902093),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,TACR3
150,GO_Biological_Process_2021,hemostasis (GO:0007599),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,GPI
151,GO_Biological_Process_2021,response to lead ion (GO:0010288),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,PPP5C
152,GO_Biological_Process_2021,histone H3-K14 acetylation (GO:0044154),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,BRPF1
153,GO_Biological_Process_2021,iron import into cell (GO:0033212),1/7,0.1035975848403304,0.7120007964825781,0,0,10.617044228694716,24.071400753445328,TFR2
